filename,blur,brightness,contrast,markers_found,status
4_6010333047398866303_page-0002.jpg,4028.3053643893545,242.746984208855,50.5639771732758,False,bad_quality
ds_page-0001.jpg,2802.7439852194907,244.57420803684894,39.062860145827656,False,bad_quality
